time,,,MPC,RL,RL_opal_RT
8.46,0.00049992,0.000133753,499.92,133.7528229,1.10E+02
8.48,0.00050048,0.000132561,500.48,132.56073,1.10E+02
8.5,0.00050055,0.000123978,500.55,123.9776611,1.10E+02
8.52,0.00050111,0.000112057,501.11,112.0567322,1.10E+02
8.54,0.00050027,0.000128031,500.27,128.030777,1.10E+02
8.56,0.00050125,0.000110388,501.25,110.3878021,1.10E+02
8.58,0.00050055,0.000124931,500.55,124.9313354,1.10E+02
8.6,0.00049999,0.000121355,499.99,121.3550568,1.10E+02
8.62,0.00050083,0.000148773,500.83,148.7731934,1.10E+02
8.64,0.00050209,0.000136614,502.09,136.6138458,1.10E+02
8.66,0.00050384,0.000158072,503.84,158.0715179,1.10E+02
8.68,0.00050034,0.00014019,500.34,140.1901245,1.10E+02
8.7,0.00050027,0.000161648,500.27,161.6477966,1.10E+02
8.72,0.0005002,0.000129938,500.2,129.9381256,1.10E+02
8.74,0.00050202,0.000129461,502.02,129.4612885,1.10E+02
8.76,0.00050544,0.000118256,505.44,118.2556152,1.10E+02
8.78,0.00050076,0.000143766,500.76,143.7664032,1.10E+02
8.8,0.00050097,0.000135422,500.97,135.4217529,1.10E+02
8.82,0.0004995,0.000163794,499.5,163.7935638,1.10E+02
8.84,0.00050027,0.000124693,500.27,124.6929169,1.10E+02
8.86,0.00050446,0.000122309,504.46,122.3087311,1.10E+02
8.88,0.00050013,0.000137806,500.13,137.8059387,1.10E+02
8.9,0.00050027,0.00013113,500.27,131.1302185,1.10E+02
8.92,0.00050097,0.000134706,500.97,134.7064972,1.10E+02
8.94,0.00050104,0.000147343,501.04,147.3426819,1.10E+02
8.96,0.00050509,0.000144243,505.09,144.2432404,1.10E+02
8.98,0.00049971,0.000141621,499.71,141.620636,1.10E+02
9,0.00050104,0.00011611,501.04,116.109848,1.10E+02
9.02,0.00050167,0.000125408,501.67,125.4081726,1.10E+02
9.04,0.00049992,0.000123501,499.92,123.500824,1.10E+02
9.06,0.00050034,0.000134945,500.34,134.9449158,1.10E+02
9.08,0.00050146,0.000135422,501.46,135.4217529,1.10E+02
9.1,0.00049985,0.000112772,499.85,112.7719879,1.10E+02
9.12,0.00050034,0.000115395,500.34,115.3945923,1.10E+02
9.14,0.00049874,0.000113487,498.74,113.4872437,1.10E+02
9.16,0.00049811,0.000132561,498.11,132.56073,1.10E+02
9.18,0.00050495,0.000118732,504.95,118.7324524,1.10E+02
9.2,0.00049916,0.000129938,499.16,129.9381256,1.10E+02
9.22,0.00050062,0.000119686,500.62,119.6861267,1.10E+02
9.24,0.00049923,0.000118732,499.23,118.7324524,1.10E+02
9.26,0.00050104,0.0001297,501.04,129.699707,1.10E+02
9.28,0.00050649,0.00012207,506.49,122.0703125,1.10E+02
9.3,0.00049999,0.000117779,499.99,117.7787781,1.10E+02
9.32,0.00050027,0.000122786,500.27,122.7855682,1.10E+02
9.34,0.00049971,0.000118256,499.71,118.2556152,1.10E+02
9.36,0.00050062,0.000130177,500.62,130.1765442,1.10E+02
9.38,0.00050684,0.000117064,506.84,117.0635223,1.10E+02
9.4,0.00050083,0.000120878,500.83,120.8782196,1.10E+02
9.42,0.00050027,0.000115871,500.27,115.8714294,1.10E+02
9.44,0.00050055,0.000126123,500.55,126.1234283,1.10E+02
9.46,0.00050027,0.000120163,500.27,120.1629639,1.10E+02
9.48,0.00050544,0.000121117,505.44,121.1166382,1.10E+02
9.5,0.00049936,0.000118256,499.36,118.2556152,1.10E+02
9.52,0.00049992,0.000128746,499.92,128.7460327,1.10E+02
9.54,0.00049888,0.000142336,498.88,142.3358917,1.10E+02
9.56,0.00050048,0.000119209,500.48,119.2092896,1.10E+02
9.58,0.00050502,0.000132799,505.02,132.7991486,1.10E+02
9.6,0.0005009,0.000128269,500.9,128.2691956,1.10E+02
9.62,0.00049992,0.00011754,499.92,117.5403595,1.10E+02
9.64,0.00050034,0.000128031,500.34,128.030777,1.10E+02
9.66,0.00050027,0.000137568,500.27,137.5675201,1.10E+02
9.68,0.00050523,0.000128746,505.23,128.7460327,1.10E+02
9.7,0.0005002,0.000133276,500.2,133.2759857,1.10E+02
9.72,0.00050034,0.000141859,500.34,141.8590546,1.10E+02
9.74,0.00050006,0.000125408,500.06,125.4081726,1.10E+02
9.76,0.00050055,0.000121832,500.55,121.8318939,1.10E+02
9.78,0.0005002,0.000119925,500.2,119.9245453,1.10E+02
9.8,0.00050006,0.000109673,500.06,109.6725464,1.10E+02
9.82,0.0005002,0.000123978,500.2,123.9776611,1.10E+02
9.84,0.00049999,0.000136614,499.99,136.6138458,1.10E+02
9.86,0.00050041,0.000127554,500.41,127.5539398,1.10E+02
9.88,0.00050111,0.000132799,501.11,132.7991486,1.10E+02
9.9,0.00049985,0.000145197,499.85,145.1969147,1.10E+02
9.92,0.00049951,0.000134945,499.51,134.9449158,1.10E+02
9.94,0.00050076,0.000133276,500.76,133.2759857,1.10E+02
9.96,0.0005009,0.000125647,500.9,125.6465912,1.10E+02
9.98,0.00049832,0.00013566,498.32,135.6601715,1.10E+02
10,0.000506,0.000137568,506,137.5675201,1.10E+02
10.02,0.00050027,0.000141144,500.27,141.1437988,1.10E+02
10.04,0.00050118,0.000133038,501.18,133.0375671,1.10E+02
10.06,0.00050069,0.000133991,500.69,133.9912415,1.10E+02
10.08,0.00050097,0.000136137,500.97,136.1370087,1.10E+02
10.1,0.00050642,0.000137806,506.42,137.8059387,1.10E+02
10.12,0.00050195,0.00014329,501.95,143.289566,1.10E+02
10.14,0.00050076,0.000144005,500.76,144.0048218,1.10E+02
10.16,0.00049958,0.000127792,499.58,127.7923584,1.10E+02
10.18,0.00049964,0.000136375,499.64,136.3754272,1.10E+02
10.2,0.00050579,0.000128269,505.79,128.2691956,1.10E+02
10.22,0.00050181,0.000126839,501.81,126.8386841,1.10E+02
10.24,0.00050146,0.000132322,501.46,132.3223114,1.10E+02
10.26,0.00050041,0.000131845,500.41,131.8454742,1.10E+02
10.28,0.00050062,0.000158072,500.62,158.0715179,1.10E+02
10.3,0.00050663,0.000145435,506.63,145.4353333,
10.32,0.00050188,0.000144958,501.88,144.9584961,
10.34,0.00050104,0.00014472,501.04,144.7200775,
10.36,0.0005016,0.000164747,501.6,164.7472382,
10.38,0.00050083,0.000145912,500.83,145.9121704,
10.4,0.00050069,0.00014329,500.69,143.289566,
10.42,0.00050013,0.000147104,500.13,147.1042633,
10.44,0.00050055,0.000150919,500.55,150.9189606,
10.46,0.0005009,0.000141621,500.9,141.620636,
10.48,0.00049999,0.0001266,499.99,126.6002655,
10.5,0.00050111,0.000126362,501.11,126.3618469,
10.52,0.00049964,0.000124931,499.64,124.9313354,
10.54,0.0005002,0.000139713,500.2,139.7132874,
10.56,0.00050118,0.000123739,501.18,123.7392426,
10.58,0.00049881,0.000133276,498.81,133.2759857,
10.6,0.00050083,0.000122786,500.83,122.7855682,
10.62,0.00050691,0.000138521,506.91,138.5211945,
10.64,0.00050062,0.000125885,500.62,125.8850098,
10.66,0.00050118,0.000129461,501.18,129.4612885,
10.68,0.00050132,0.000124454,501.32,124.4544983,
10.7,0.00050125,0.000126362,501.25,126.3618469,
10.72,0.00050607,0.000136852,506.07,136.8522644,
10.74,0.0005009,0.000129461,500.9,129.4612885,
10.76,0.00050216,0.000124931,502.16,124.9313354,
10.78,0.0005002,0.000133276,500.2,133.2759857,
10.8,0.00050181,0.000125647,501.81,125.6465912,
10.82,0.00050642,0.000130415,506.42,130.4149628,
10.84,0.00050104,0.000125408,501.04,125.4081726,
10.86,0.00050146,0.000128031,501.46,128.030777,
10.88,0.00050202,0.000130415,502.02,130.4149628,
10.9,0.00050139,0.000166416,501.39,166.4161682,
10.92,0.00050712,0.000132799,507.12,132.7991486,
10.94,0.00050041,0.000131369,500.41,131.3686371,
10.96,0.00050076,0.0001297,500.76,129.699707,
10.98,0.00050006,0.000128508,500.06,128.5076141,
11,0.0005002,0.000141621,500.2,141.620636,
11.02,0.00050684,0.000142336,506.84,142.3358917,
11.04,0.00050083,0.000144482,500.83,144.4816589,
11.06,0.00049964,0.000148296,499.64,148.2963562,
11.08,0.00050097,0.000151873,500.97,151.8726349,
11.1,0.00049958,0.000146627,499.58,146.6274261,
11.12,0.00050153,0.000145674,501.53,145.6737518,
11.14,0.00050188,0.000144005,501.88,144.0048218,
11.16,0.00049985,0.000153065,499.85,153.0647278,
11.18,0.00049999,0.000147343,499.99,147.3426819,
11.2,0.00050097,0.000149965,500.97,149.9652863,
11.22,0.0005009,0.000144482,500.9,144.4816589,
11.24,0.00050467,0.000164986,504.67,164.9856567,
11.26,0.00050125,0.000128269,501.25,128.2691956,
11.28,0.00050104,0.000118494,501.04,118.4940338,
11.3,0.00050118,0.000113249,501.18,113.2488251,
11.32,0.00050167,0.000117779,501.67,117.7787781,
11.34,0.00050544,0.000160694,505.44,160.6941223,
11.36,0.00050146,0.000138283,501.46,138.2827759,
11.38,0.00050097,0.00013876,500.97,138.759613,
11.4,0.00050055,0.000138044,500.55,138.0443573,
11.42,0.00050125,0.000158787,501.25,158.7867737,
11.44,0.00050607,0.000139952,506.07,139.9517059,
11.46,0.00050097,0.000138283,500.97,138.2827759,
11.48,0.00050069,0.000154734,500.69,154.7336578,
11.5,0.00050146,0.000146151,501.46,146.150589,
11.52,0.00050069,0.000151157,500.69,151.1573792,
11.54,0.00050698,0.000137329,506.98,137.3291016,
11.56,0.00050069,0.000139475,500.69,139.4748688,
11.58,0.00049909,0.000153542,499.09,153.5415649,
11.6,0.00049964,0.000146627,499.64,146.6274261,
11.62,0.00050111,0.0001266,501.11,126.6002655,
11.64,0.00050719,0.000133276,507.19,133.2759857,
11.66,0.00049999,0.00013423,499.99,134.22966,
11.68,0.00049922,0.000135422,499.22,135.4217529,
11.7,0.00050097,0.000125408,500.97,125.4081726,
11.72,0.00050111,0.000127316,501.11,127.3155212,
11.74,0.00050062,0.000124693,500.62,124.6929169,
11.76,0.00050125,0.000122786,501.25,122.7855682,
11.78,0.00050062,0.000125647,500.62,125.6465912,
11.8,0.00050153,0.000146389,501.53,146.3890076,
11.82,0.00050111,0.000127792,501.11,127.7923584,
11.84,0.00050041,0.000132561,500.41,132.56073,
11.86,0.00049958,0.000122547,499.58,122.5471497,
11.88,0.0005002,0.000141144,500.2,141.1437988,
11.9,0.00049978,0.000130177,499.78,130.1765442,
11.92,0.0005016,0.000120878,501.6,120.8782196,
11.94,0.00050216,0.000133276,502.16,133.2759857,
11.96,0.00050614,0.00014019,506.14,140.1901245,
11.98,0.00050055,0.000128508,500.55,128.5076141,
12,0.00050034,0.000130892,500.34,130.8917999,
12.02,0.00050048,0.000123024,500.48,123.0239868,
12.04,0.00050062,0.000142574,500.62,142.5743103,
12.06,0.000506,0.000114679,506,114.6793365,
12.08,0.00050153,0.000113964,501.53,113.9640808,
12.1,0.00049999,0.000112295,499.99,112.2951508,
12.12,0.00049936,0.000119448,499.36,119.4477081,
12.14,0.00049936,0.000125408,499.36,125.4081726,
12.16,0.00050656,0.000122309,506.56,122.3087311,
12.18,0.00049985,0.0001266,499.85,126.6002655,
12.2,0.00049999,0.000118732,499.99,118.7324524,
12.22,0.00049909,0.000140429,499.09,140.4285431,
12.24,0.00050146,0.000149965,501.46,149.9652863,
12.26,0.00050502,0.000149965,505.02,149.9652863,
12.28,0.00049992,0.000151634,499.92,151.6342163,
12.3,0.00050083,0.000133038,500.83,133.0375671,
12.32,0.00049944,0.000126123,499.44,126.1234283,
12.34,0.00050006,0.000150919,500.06,150.9189606,
12.36,0.00050481,0.000139475,504.81,139.4748688,
12.38,0.00049978,0.000139713,499.78,139.7132874,
12.4,0.0005002,0.000147343,500.2,147.3426819,
12.42,0.00050062,0.000128984,500.62,128.9844513,
12.44,0.0005009,0.000163794,500.9,163.7935638,
12.46,0.00050642,0.00012207,506.42,122.0703125,
12.48,0.00049999,0.000131369,499.99,131.3686371,
12.5,0.00050132,0.000133038,501.32,133.0375671,
12.52,0.00049978,0.000119925,499.78,119.9245453,
12.54,0.00050034,0.000119448,500.34,119.4477081,
12.56,0.00050034,0.000123024,500.34,123.0239868,
12.58,0.0005009,0.000132322,500.9,132.3223114,
12.6,0.00050027,0.000116825,500.27,116.8251038,
12.62,0.00050006,0.000123262,500.06,123.2624054,
12.64,0.00050034,0.000120401,500.34,120.4013824,
12.66,0.00050041,0.000134945,500.41,134.9449158,
12.68,0.00049978,0.000123501,499.78,123.500824,
12.7,0.00050111,0.000128746,501.11,128.7460327,
12.72,0.00049999,0.00012207,499.99,122.0703125,
12.74,0.00049978,0.000127077,499.78,127.0771027,
12.76,0.00049992,0.000130177,499.92,130.1765442,
12.78,0.00050398,0.000123739,503.98,123.7392426,
12.8,0.00050034,0.000123739,500.34,123.7392426,
12.82,0.00050055,0.000144005,500.55,144.0048218,
12.84,0.00049957,0.000127077,499.57,127.0771027,
12.86,0.00050111,0.00013113,501.11,131.1302185,
12.88,0.00050712,0.000127554,507.12,127.5539398,
12.9,0.00049978,0.000128031,499.78,128.030777,
12.92,0.00050041,0.000124931,500.41,124.9313354,
12.94,0.00050139,0.000128031,501.39,128.030777,
12.96,0.00050174,0.000126362,501.74,126.3618469,
12.98,0.0005046,0.000127077,504.6,127.0771027,
13,0.00049909,0.000133038,499.09,133.0375671,
13.02,0.00049902,0.000139475,499.02,139.4748688,
13.04,0.00049992,0.000133514,499.92,133.5144043,
13.06,0.00049999,0.000122547,499.99,122.5471497,
13.08,0.00050551,0.000139713,505.51,139.7132874,
13.1,0.00049978,0.000127554,499.78,127.5539398,
13.12,0.00050132,0.000124216,501.32,124.2160797,
13.14,0.00050027,0.000164986,500.27,164.9856567,
13.16,0.00050083,0.00015378,500.83,153.7799835,
13.18,0.00049992,0.00014019,499.92,140.1901245,
13.2,0.00050055,0.000141144,500.55,141.1437988,
13.22,0.00050174,0.000154734,501.74,154.7336578,
13.24,0.00050048,0.000126362,500.48,126.3618469,
13.26,0.00050153,0.000125885,501.53,125.8850098,
13.28,0.00050062,0.000124454,500.62,124.4544983,
13.3,0.00049971,0.00013423,499.71,134.22966,
13.32,0.00049964,0.000155687,499.64,155.6873322,
13.34,0.00050006,0.000162125,500.06,162.1246338,
13.36,0.00050013,0.00013423,500.13,134.22966,
13.38,0.00050216,0.00012517,502.16,125.169754,
13.4,0.00050558,0.000149012,505.58,149.0116119,
13.42,0.00050041,0.000142813,500.41,142.8127289,
13.44,0.00049944,0.000148058,499.44,148.0579376,
13.46,0.00049929,0.000145435,499.29,145.4353333,
13.48,0.00050034,0.000124454,500.34,124.4544983,
13.5,0.00050761,0.00013423,507.61,134.22966,
13.52,0.00050048,0.000130653,500.48,130.6533813,
13.54,0.00050034,0.000123501,500.34,123.500824,
13.56,0.00050013,0.000128269,500.13,128.2691956,
13.58,0.00050104,0.000140905,501.04,140.9053802,
13.6,0.00050726,0.000131845,507.26,131.8454742,
13.62,0.00049936,0.000132561,499.36,132.56073,
13.64,0.00050083,0.000119686,500.83,119.6861267,
13.66,0.00050076,0.000137091,500.76,137.090683,
13.68,0.00050083,0.000129938,500.83,129.9381256,
13.7,0.00050614,0.00012517,506.14,125.169754,
13.72,0.00050167,0.000121593,501.67,121.5934753,
13.74,0.00050062,0.000127316,500.62,127.3155212,
13.76,0.00050097,0.000126839,500.97,126.8386841,
13.78,0.00049958,0.000119686,499.58,119.6861267,
13.8,0.00050467,0.000124454,504.67,124.4544983,
13.82,0.00049853,0.000125408,498.53,125.4081726,
13.84,0.00049888,0.000133753,498.88,133.7528229,
13.86,0.00050167,0.000127316,501.67,127.3155212,
13.88,0.00050069,0.000124693,500.69,124.6929169,
13.9,0.00050607,0.00012207,506.07,122.0703125,
13.92,0.00050076,0.000124454,500.76,124.4544983,
13.94,0.0005009,0.000127316,500.9,127.3155212,
13.96,0.00050118,0.00011754,501.18,117.5403595,
13.98,0.00049985,0.000122309,499.85,122.3087311,
14,0.00050558,0.000130653,505.58,130.6533813,
14.02,0.00050062,0.000118494,500.62,118.4940338,
14.04,0.0005002,0.000124931,500.2,124.9313354,
14.06,0.00049985,0.000124454,499.85,124.4544983,
14.08,0.00049909,0.000123501,499.09,123.500824,
14.1,0.00050097,0.000119925,500.97,119.9245453,
14.12,0.00049944,0.000122547,499.44,122.5471497,
14.14,0.00049936,0.000126362,499.36,126.3618469,
14.16,0.00050076,0.000121593,500.76,121.5934753,
14.18,0.00050083,0.000125647,500.83,125.6465912,
14.2,0.00050174,0.000123024,501.74,123.0239868,
14.22,0.00050034,0.000121593,500.34,121.5934753,
14.24,0.00050125,0.000118971,501.25,118.970871,
14.26,0.0005016,0.000117779,501.6,117.7787781,
14.28,0.00049985,0.000133276,499.85,133.2759857,
14.3,0.00050111,0.000118017,501.11,118.0171967,
14.32,0.0005002,0.000127077,500.2,127.0771027,
14.34,0.00050139,0.000129223,501.39,129.2228699,
14.36,0.00050174,0.000128269,501.74,128.2691956,
14.38,0.00049929,0.000125885,499.29,125.8850098,
14.4,0.00050062,0.000119209,500.62,119.2092896,
14.42,0.00050726,0.000133038,507.26,133.0375671,
14.44,0.00049909,0.000128984,499.09,128.9844513,
14.46,0.00049999,0.000117779,499.99,117.7787781,
14.48,0.00050146,0.000118256,501.46,118.2556152,
14.5,0.00050097,0.000126839,500.97,126.8386841,
14.52,0.00050663,0.000140905,506.63,140.9053802,
14.54,0.00050188,0.000118494,501.88,118.4940338,
14.56,0.00050041,0.000118732,500.41,118.7324524,
14.58,0.0005016,0.000123978,501.6,123.9776611,
14.6,0.0005023,0.000123739,502.3,123.7392426,
14.62,0.00050677,0.000124454,506.77,124.4544983,
14.64,0.00050097,0.000118256,500.97,118.2556152,
14.66,0.00050223,0.000125408,502.23,125.4081726,
14.68,0.00050209,0.000129461,502.09,129.4612885,
14.7,0.00050174,0.000126839,501.74,126.8386841,
14.72,0.00050013,0.000136852,500.13,136.8522644,
14.74,0.00050062,0.000115395,500.62,115.3945923,
14.76,0.00050048,0.000127077,500.48,127.0771027,
14.78,0.00050034,0.000129461,500.34,129.4612885,
14.8,0.00050181,0.000146151,501.81,146.150589,
14.82,0.00050034,0.000143766,500.34,143.7664032,
14.84,0.0005016,0.000148296,501.6,148.2963562,
14.86,0.00050125,0.000138044,501.25,138.0443573,
14.88,0.00050076,0.000142813,500.76,142.8127289,
14.9,0.00050041,0.000123024,500.41,123.0239868,
14.92,0.00049978,0.000123501,499.78,123.500824,
14.94,0.000506,0.000118017,506,118.0171967,
14.96,0.00050202,0.00011754,502.02,117.5403595,
14.98,0.00050048,0.000142574,500.48,142.5743103,
15,0.00050146,0.000141621,501.46,141.620636,
15.02,0.00049999,0.000128746,499.99,128.7460327,
15.04,0.00050684,0.000137091,506.84,137.090683,
15.06,0.00050139,0.000141144,501.39,141.1437988,
15.08,0.00049971,0.000120878,499.71,120.8782196,
15.1,0.00049992,0.000122547,499.92,122.5471497,
15.12,0.00050118,0.000127316,501.18,127.3155212,
15.14,0.00050502,0.000151873,505.02,151.8726349,
15.16,0.00050111,0.000137568,501.11,137.5675201,
15.18,0.00049999,0.000137806,499.99,137.8059387,
15.2,0.00050188,0.000138998,501.88,138.9980316,
15.22,0.00050125,0.000127077,501.25,127.0771027,
15.24,0.00050635,0.000137568,506.35,137.5675201,
15.26,0.00050062,0.000124216,500.62,124.2160797,
15.28,0.00050111,0.000118256,501.11,118.2556152,
15.3,0.0004995,0.000118494,499.5,118.4940338,
15.32,0.00050076,0.000128269,500.76,128.2691956,
15.34,0.00050069,0.000127792,500.69,127.7923584,
15.36,0.00050195,0.000117064,501.95,117.0635223,
15.38,0.00050153,0.000117302,501.53,117.3019409,
15.4,0.0004995,0.0001266,499.5,126.6002655,
15.42,0.00050139,0.000164747,501.39,164.7472382,
15.44,0.0005009,0.00014019,500.9,140.1901245,
15.46,0.00050097,0.000137806,500.97,137.8059387,
15.48,0.00049978,0.00013876,499.78,138.759613,
15.5,0.00050048,0.000165462,500.48,165.4624939,
15.52,0.00049985,0.000137806,499.85,137.8059387,
15.54,0.0005002,0.000144958,500.2,144.9584961,
15.56,0.00050747,0.000138998,507.47,138.9980316,
15.58,0.00049895,0.000151396,498.95,151.3957977,
15.6,0.00050104,0.000138521,501.04,138.5211945,
15.62,0.00050006,0.000145197,500.06,145.1969147,
15.64,0.00050202,0.000139713,502.02,139.7132874,
15.66,0.00050649,0.000165701,506.49,165.7009125,
15.68,0.00050104,0.00011754,501.04,117.5403595,
15.7,0.00049944,0.000127077,499.44,127.0771027,
15.72,0.00050111,0.000117302,501.11,117.3019409,
15.74,0.00050041,0.000127316,500.41,127.3155212,
15.76,0.00051026,0.0001266,510.26,126.6002655,
15.78,0.00049951,0.000129461,499.51,129.4612885,
15.8,0.00050083,0.00011754,500.83,117.5403595,
15.82,0.00050104,0.00012517,501.04,125.169754,
15.84,0.00050153,0.000118256,501.53,118.2556152,
15.86,0.00050076,0.000165701,500.76,165.7009125,
15.88,0.00050188,0.000142813,501.88,142.8127289,
15.9,0.00050062,0.000145674,500.62,145.6737518,
15.92,0.00050195,0.000124454,501.95,124.4544983,
15.94,0.00050146,0.000141621,501.46,141.620636,
15.96,0.00050146,0.000146866,501.46,146.8658447,
15.98,0.00050013,0.000147343,500.13,147.3426819,
16,0.00049923,0.000144005,499.23,144.0048218,
16.02,0.00050027,0.000159502,500.27,159.5020294,
16.04,0.00050013,0.000124693,500.13,124.6929169,
16.06,0.00050174,0.000139475,501.74,139.4748688,
16.08,0.00050432,0.000114441,504.32,114.440918,
16.1,0.00050055,0.000119686,500.55,119.6861267,
16.12,0.0005016,0.000133038,501.6,133.0375671,
16.14,0.00050097,0.000130415,500.97,130.4149628,
16.16,0.00050195,0.000128269,501.95,128.2691956,
16.18,0.00050684,0.000142574,506.84,142.5743103,
16.2,0.0005002,0.000126362,500.2,126.3618469,
16.22,0.00050076,0.000128031,500.76,128.030777,
16.24,0.0005016,0.000130653,501.6,130.6533813,
16.26,0.0005002,0.000125647,500.2,125.6465912,
16.28,0.00050523,0.000129461,505.23,129.4612885,
16.3,0.00050041,0.000138998,500.41,138.9980316,
16.32,0.00050125,0.000131369,501.25,131.3686371,
16.34,0.00049992,0.000127077,499.92,127.0771027,
16.36,0.00050111,0.000126123,501.11,126.1234283,
16.38,0.000506,0.00014782,506,147.819519,
16.4,0.00050104,0.000132561,501.04,132.56073,
16.42,0.00049916,0.000130177,499.16,130.1765442,
16.44,0.00049985,0.000124931,499.85,124.9313354,
16.46,0.00049985,0.000128984,499.85,128.9844513,
16.48,0.00050698,0.000138044,506.98,138.0443573,
16.5,0.00050118,0.000141621,501.18,141.620636,
16.52,0.00050055,0.000132084,500.55,132.0838928,
16.54,0.00050055,0.000125647,500.55,125.6465912,
16.56,0.00050048,0.000129938,500.48,129.9381256,
16.58,0.00050733,0.000145674,507.33,145.6737518,
16.6,0.00050041,0.000124216,500.41,124.2160797,
16.62,0.00050202,0.00013423,502.02,134.22966,
16.64,0.00049992,0.000126123,499.92,126.1234283,
16.66,0.00050132,0.000134706,501.32,134.7064972,
16.68,0.0005067,0.000138998,506.7,138.9980316,
16.7,0.00049971,0.000119209,499.71,119.2092896,
16.72,0.00050146,0.00013113,501.46,131.1302185,
16.74,0.00049992,0.000126839,499.92,126.8386841,
16.76,0.0005016,0.000180244,501.6,180.2444458,
16.78,0.00050474,0.000146627,504.74,146.6274261,
16.8,0.00050118,0.00014472,501.18,144.7200775,
16.82,0.00049992,0.000146151,499.92,146.150589,
16.84,0.00050062,0.00014782,500.62,147.819519,
16.86,0.00050188,0.000132561,501.88,132.56073,
16.88,0.00049971,0.000128031,499.71,128.030777,
16.9,0.00050041,0.000131845,500.41,131.8454742,
16.92,0.00049978,0.000136137,499.78,136.1370087,
16.94,0.00050055,0.000119209,500.55,119.2092896,
16.96,0.00049943,0.000120401,499.43,120.4013824,
16.98,0.0005002,0.000121832,500.2,121.8318939,
17,0.00050488,0.000123262,504.88,123.2624054,
17.02,0.00049958,0.00014472,499.58,144.7200775,
17.04,0.00050139,0.000130177,501.39,130.1765442,
17.06,0.00050097,0.000128984,500.97,128.9844513,
17.08,0.00050062,0.000128984,500.62,128.9844513,
17.1,0.00050656,0.000141382,506.56,141.3822174,
17.12,0.00050181,0.000136852,501.81,136.8522644,
